date,cash,positions_value,total_value,daily_return,total_return,position_count
2013-07-11,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-12,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-16,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-17,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-18,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-19,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-22,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-23,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-24,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-25,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-26,286443566.0320887,1873200.0,288316766.0320887,0.0032506381214540995,1.883167660320887,1
2013-07-29,285545925.4320887,2685900.0,288231825.4320887,-0.00029460860417174017,1.8823182543208867,1
2013-07-30,285545925.4320887,2702700.0,288248625.4320887,5.828641571698441e-05,1.8824862543208867,1
2013-07-31,285545925.4320887,2660700.0,288206625.4320887,-0.00014570754652183136,1.8820662543208868,1
2013-08-01,285545925.4320887,2753100.0,288299025.4320887,0.0003206033166707078,1.8829902543208867,1
2013-08-02,288382538.63208866,0.0,288382538.63208866,0.0002896756236855901,1.8838253863208867,0
2013-08-05,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-06,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-07,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-08,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-09,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-12,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-13,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-14,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-15,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-16,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-19,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-20,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-21,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-22,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
